cust_cd,data_dt,casa_bal,term_deposit_bal,toi_amt
3ef47592-ddba-4361-bdb9-c57888e0a749,20240131,45393296,0,218548
ac9e829a-a85d-47df-bbb0-1aa53e243b41,20240131,40793537,100000000,625496
5f5fc257-aada-4bcd-9f5a-4ea43365c505,20240131,49724548,0,392134
e9bd9821-52c6-4b5b-a524-5d6cadb9b059,20240131,4043883,50000000,989548
fe343b2d-60fc-4237-a031-b427f0eecab8,20240131,89279335,0,478832
edfcc4a2-f851-46f6-a9e1-97c512e7a60a,20240131,99830315,50000000,228320
b76fd233-c601-4279-b979-69ffdf2fb4b2,20240131,18148712,0,381857
04bd1199-52b1-4fe6-bb26-1a6de048976e,20240131,12038296,0,653838
8c32cda3-e79f-4083-a5e9-190a3a3a7152,20240131,14357746,100000000,76089
d86801cb-b3fd-42ff-93ed-7ec57fdd6fc8,20240131,66102705,0,603601
9d990326-e6d7-4ceb-b0bc-0b854aac7950,20240131,66144083,0,931224
d0d6039e-44fc-4f33-ae84-3353aaf75503,20240131,84792416,0,850362
62bb43b1-b82a-4616-a153-7b6c8197723d,20240131,75182638,50000000,67673
0ebebb64-3d5b-4a3a-a83b-e2a1a2080669,20240131,44968967,100000000,993389
6d92aa6d-bb9c-4cde-bc33-268bff334ba7,20240131,61285536,100000000,698726
77305e12-cd07-42e7-94ba-59be18800bdf,20240131,68828467,0,162280
adca6bc9-36f4-4cb5-a1a3-7e74f062ef46,20240131,51273647,0,12416
fe546c94-2d8b-43ba-a5c4-aa246028ee90,20240131,47565098,50000000,171282
e26d1b8f-59e9-485d-a88e-ce345722944d,20240131,64509744,0,838175
471bf9ff-634a-4150-9ee3-c7f4535595c3,20240131,55747454,100000000,21639
84b35b31-503b-4533-a14a-a0a35b18cba3,20240131,64394230,100000000,233147
ef1151dd-6525-482f-89aa-076200e46e1c,20240131,61285477,50000000,757305
d520bc0e-92ba-493a-9f6a-b6b3bd1ee8ea,20240131,71919656,50000000,586110
e62033a3-bd88-4e42-bd7b-03d868047119,20240131,64280350,100000000,782735
899a8678-2e46-4119-98ec-ac97a8094b68,20240131,51974248,50000000,746150
239a4298-5042-4df0-9794-751d44706ad0,20240131,68179681,0,50601
a3b20d88-74bf-4d4c-a26d-9af5a8fde5ae,20240131,44948196,0,892511
71f4fb3e-89a9-4501-b14d-ee5806e152fd,20240131,24167122,50000000,227031
3ce90799-e179-47fe-8e1b-621ece133ce2,20240131,141822,100000000,553392
db8577a5-aa9e-4f5e-8737-46723b22afcf,20240131,55996414,50000000,644288
bac7279d-d832-4006-852e-ca8ea927f82f,20240131,59065522,100000000,168628
ef40016c-d62c-447d-baad-f2c4dae000f5,20240131,97204896,50000000,976231
3bae383a-61a0-48b9-ac34-b3490b30a027,20240131,36147833,50000000,488155
bd8f2a0f-13ae-494b-9d0a-42c65d3bf729,20240131,39413324,50000000,57642
b96afadc-8ce8-4f4e-962b-5d7d5687e5bc,20240131,20179958,0,937262
4a280457-0e4d-44f5-ac36-ad7723987e4e,20240131,7053429,0,586267
a7627627-6415-44b9-a818-c8b6f586305c,20240131,77280449,100000000,699193
f4e5e450-1e1d-4b65-bb96-4eabb55a8cc6,20240131,24968106,50000000,525175
9c0ecf50-a82b-4cd3-a3b1-51b1ef67a945,20240131,60890486,0,834737
7e0f2087-c939-423a-ae5b-5ba9d5241ab2,20240131,68777303,50000000,33133
eef9d108-9f33-43cd-85ce-13aa73b4fcb6,20240131,47123668,100000000,268378
d7233318-bc2e-42a4-9e7c-07a9cfe519ca,20240131,87635211,0,469648
2010023b-fa7e-4851-a6ce-b40b3baddca9,20240131,44379484,100000000,76603
f612c6ee-efd7-43db-9f5d-cf8b46afdc31,20240131,28490862,0,705906
16083ac4-a1fa-4fb5-adc5-5062847473d3,20240131,89601552,50000000,393663
92d4a1f5-9c8c-42b4-b1c0-3a4b9618a160,20240131,86156428,100000000,272667
77e4d805-e322-462f-84cc-edf784e37eed,20240131,16403994,0,3378
c956a7fd-b0f6-4d8c-b0bb-7319144dfe4b,20240131,2596101,0,719830
18cfc2e3-1f76-459f-b906-a00171b37822,20240131,8998555,50000000,833809
6a9f29aa-6d53-4433-b529-6b0e54e71848,20240131,28654739,100000000,395040
ac22a441-95c8-498a-af70-4901586a93ce,20240131,97225980,100000000,564217
ce760f0e-35d6-4670-a0a6-ff82658a6a57,20240131,55851615,100000000,227686
85b76f15-8ce3-416b-906b-1680aaa249fb,20240131,37326173,50000000,622197
2c4efcc3-9e45-418d-b5ec-12d702cf1f57,20240131,88871609,0,12137
bd331a97-c3ce-4a70-9b4a-637758c46fc2,20240131,45313633,0,488643
d385ca29-4821-4f66-a49e-61960fe40e14,20240131,31523862,100000000,644205
bf858dba-e86d-40ce-a49a-c8cac443650e,20240131,94121952,0,918191
f09fc2bd-8251-4e8f-a051-8b6452a8d474,20240131,84951766,100000000,381335
2d7d3596-30ec-4617-9683-b5e421b629f9,20240131,84366837,50000000,765190
d6c6ada4-3d7c-458b-8246-5a45be0d90f8,20240131,51228474,50000000,597687
529515dc-b4a2-40e2-97a3-a49301e89674,20240131,78943839,50000000,927012
e5fec494-ac66-4b30-a159-81e973c7b031,20240131,17935335,100000000,398377
2df11ad4-46d8-4255-8aff-32cc75694565,20240131,57322295,0,319095
e7366e63-4bde-4f50-8129-0e4b6117d1a8,20240131,98384592,50000000,887141
7611aab8-7097-439b-ac28-9125b64e0333,20240131,29095843,100000000,49244
13a369cb-3c52-4155-bd56-1b07d60f974d,20240131,79435232,100000000,136385
1fb2da1c-b958-4b3e-82b3-52cef7d931b5,20240131,49047840,50000000,82404
5d2107c9-b640-4f99-99b5-240cb99e2e43,20240131,3980568,50000000,843109
59a7aca3-5047-4185-a6f2-8369d7fd2b0d,20240131,76301939,50000000,10607
e97bbe78-5310-4130-899f-70b05dc57e6f,20240131,16856914,0,861657
95c97527-b01b-473e-ad0a-a41b86594a3b,20240131,63147356,0,451267
c0c956ef-c3f3-48eb-92d3-67c8910342d8,20240131,8566419,100000000,4025
79bf7dea-e583-4ab3-9d1b-0b96fc486b91,20240131,94686739,50000000,401645
51a5f11e-ddf2-4c89-8936-f59533d8c334,20240131,29172388,50000000,186800
8dc1b9af-a8fc-471f-93c6-4eead45c2751,20240131,22646469,0,624400
3226c3ca-5647-4982-a248-2545c6f9a4fa,20240131,12913640,50000000,679358
3f3c0395-ebe6-4a03-8b2b-896618862df1,20240131,94600219,100000000,487527
e616d663-9420-4a88-8751-7cb3c16ea24a,20240131,71190374,50000000,40519
7e0a4010-f5ba-4b8a-aafb-a78f3e7d7393,20240131,74166088,0,656128
b6f1119f-fbdb-43fd-9e75-68755e1b7c72,20240131,49940456,100000000,842038
9827b674-8ddb-4557-916a-06caa24d315d,20240131,47472778,100000000,720324
fe738238-a628-47d2-ad04-a2b04044e99c,20240131,11002124,50000000,829957
d59d4e80-fce8-4fac-be2e-a060910d710d,20240131,55984109,100000000,200509
69d71cb2-2400-4e70-bfd2-55126a88b19c,20240131,24691649,50000000,888887
5550381d-b3ad-4dec-b071-42155c434861,20240131,97714533,50000000,322193
ae6c22e6-60a1-4d4e-8c24-2546ffc0bcc8,20240131,79658094,0,13404
58f1a76c-3545-4795-a0e6-63fe07fa1ec9,20240131,41299206,100000000,843391
c8d43124-212d-4803-a1cd-bba5b2549f47,20240131,15134125,50000000,941821
41e966df-f315-4811-88d3-44f6a0e5bf2f,20240131,78533169,50000000,655558
44361135-d627-4d9b-8a11-82d1b0c339fc,20240131,12205376,50000000,231436
9f671fdf-fc5e-44fa-acb9-46113d355035,20240131,18933375,100000000,251744
d2b2a9ea-ae4c-4265-a1fc-2f7870933845,20240131,21152051,100000000,466592
12016733-594a-4d72-936f-95c57eed07d4,20240131,55689063,100000000,897831
d46c7cf0-0492-43c7-8194-214955d26050,20240131,78705665,50000000,149597
86355a2b-f754-48bb-8fb1-ece771f8de36,20240131,31431487,100000000,825973
1a4dc905-7b6a-4a18-acf6-a8601d2d4355,20240131,8466981,50000000,291302
618479c4-6d40-44fe-9b4c-4f37b8d5977f,20240131,46453846,100000000,808586
18ae0e71-d740-4ed2-8505-02040d6b423a,20240131,74811024,100000000,920271
96560a49-98f9-4894-80ae-e580bd5e05cf,20240131,22166384,50000000,427493
912f964a-c1e8-4f4d-94fd-6ac6fbee21b8,20240131,21992454,100000000,365050
db72f322-4d6c-48d3-8840-f83f42e5cf67,20240131,94722702,50000000,802221
b1fbeb1e-4bd2-4e62-a078-54bb72ba4717,20240131,95415372,100000000,529482
e586e105-b15a-4f22-8f7c-547dfd51d5d8,20240131,99046573,100000000,684449
aada5e7b-194f-44e4-9359-a9c9fc05203f,20240131,80765960,100000000,622829
a8eed07d-41a1-4da7-b1bb-069332b5328a,20240131,18818416,100000000,152888
77472f9a-123e-494f-9ad1-7495d40cca31,20240131,21198152,0,844790
ab48d90a-c09a-485d-909a-28f3c6f47b33,20240131,34022524,50000000,195775
4abaf821-8c2c-4727-a341-9ccbee5a60c0,20240131,31813253,0,932282
9816fcd3-c764-4b00-b76d-7c9803ae81ec,20240131,95652774,100000000,250571
9edbe835-ddbe-4f92-a782-0808b9b805a3,20240131,78907398,100000000,733880
5c082dff-fc28-48b2-9b7c-fc497dc83fd5,20240131,72400879,50000000,284655
689d060a-a81a-4468-af7d-fbb4999651e2,20240131,18596322,50000000,317785
104b9bd9-122a-43c6-967c-f9e848146504,20240131,90952555,50000000,310001
878cc7cd-18e5-42c7-ad6d-5de227a7fbf7,20240131,82787037,50000000,747892
444f8062-5998-4f03-94b6-fc157255c1dd,20240131,16364184,100000000,556815
0a7cd6fa-ba74-4301-9ac1-f03dd50973c0,20240131,87117033,50000000,882952
33a8202f-ea47-4603-8aa3-289c764f8444,20240131,27224753,0,307372
661a7b57-9cd8-41ec-a48f-75847f024fad,20240131,8086974,50000000,691992
d80d950b-3ebd-4e09-bb01-a5a32ce980e5,20240131,65682230,50000000,752948
0a963850-5030-417f-adb2-e8f4a15d39be,20240131,65380465,0,151482
3aaadeca-5b14-4cf2-a4ad-adb0888e8b9e,20240131,9493200,0,400589
63bb0fb6-38a4-44b4-8542-c02379e1d9b3,20240131,31885180,0,482817
8659e35a-3cda-456f-aceb-96d4f8625b7e,20240131,99281446,0,355687
382a5327-0821-442e-a89b-30a19d17c725,20240131,67842666,50000000,322112
9270e383-0899-45aa-9524-879a28e5c9d7,20240131,73007516,0,686419
8d712a86-b39f-483d-b818-ea49444816c1,20240131,21291728,100000000,215866
7297881c-3c38-4f60-93c8-770249388db9,20240131,7878207,50000000,709390
7ccce7bb-8534-4e7f-9195-602c393e919d,20240131,27690168,100000000,935044
a7013680-3ef3-4791-9ce7-3caf9faafb3c,20240131,24889838,50000000,565197
bd42a120-1a68-4d9e-b131-5f2bedf0123a,20240131,23454410,50000000,611434
43d5b17c-3e6c-4c5c-91f4-c751fcfdd531,20240131,19275432,100000000,68932
3fa1cd05-12e2-4fcb-8d13-4d992a4b6a2f,20240131,57475569,0,864476
801e8e32-6bda-4014-bb6e-40c83bde8706,20240131,32810347,0,285447
b6d3ac1a-82a9-451d-9446-9270b010efc8,20240131,82034501,100000000,615051
d7a24870-89e6-445f-ad1f-9d0fdb131e24,20240131,18394741,0,979112
2f2551e5-8937-4b43-9fb2-5a8ad6b22bd9,20240131,46462707,50000000,595502
cf4bd764-214a-4945-9c19-455151a59fc2,20240131,1365783,50000000,724709
b28d54ba-3c2a-4a7f-8b48-a65f71f9794a,20240131,48168232,50000000,445319
604a44b3-5855-4eee-937d-2eea69cb29d1,20240131,5583822,0,60365
38188f9d-ead2-428f-9618-2d8c2627cc7d,20240131,97772351,0,797599
85d85861-f318-4c26-9149-9b1eda16993f,20240131,79059212,100000000,34998
26178a33-9afb-4868-af64-ae810457a310,20240131,49011147,50000000,700657
59b71138-9d50-4ccc-9b67-77aed3196606,20240131,8658735,100000000,22921
1018be50-b88f-49d7-8e3d-b448588b307e,20240131,59244544,0,862305
7065346a-71bc-47d3-abb7-b9e2b781f2a5,20240131,75876375,100000000,157636
7d147012-aee5-43cb-ac4f-cb43f11713c9,20240131,19071725,0,514271
8cbfc2ab-f585-4806-bfd9-5e6536b6c63a,20240131,56820834,50000000,597150
d7166440-d045-44d9-b70d-ed68f0c2b35d,20240131,81421089,50000000,457545
72bf1162-f832-4991-b3bd-f457f74c411f,20240131,76824777,0,340763
58552851-a059-4f1b-aac3-0a9754cf2b0b,20240131,80299201,0,467814
b5892a42-23ed-4a75-898b-0a0e1d954005,20240131,87932342,0,311415
53c60d68-0f80-40b0-b96c-eb0bdb5f3f8e,20240131,93768210,50000000,438122
1204de3c-d24c-4365-8124-71d6cd0af025,20240131,40552115,0,358912
4b8dd4ce-718c-4a13-821e-3585bdfee2f4,20240131,56876910,50000000,566204
0a8344c5-789e-4a45-ae6a-725529ce0d73,20240131,79065952,100000000,237924
ef7de5b1-72be-4ada-b7ff-b55ba0f3ae00,20240131,69713981,50000000,988656
81b8a85a-ed98-43b5-9b38-88ade90c964d,20240131,99552022,100000000,500869
d9fa6a09-3b22-4709-b6e4-e29928535bc1,20240131,1367765,50000000,194162
b56d247d-3662-4f3b-bb54-eca56bafc4e9,20240131,35513321,50000000,477066
343af2ad-a1e8-4672-9c9d-d70af1bc832b,20240131,28102792,0,866415
4c04312b-b6f4-4dfc-b8c6-6d61a6a736a2,20240131,26231585,50000000,21806
943ffb74-a229-4a5b-a938-de863b405ed2,20240131,22252978,0,679554
4a7054a9-97bc-4163-8631-2daf2dafb2b8,20240131,70912384,0,547967
a13321ab-e342-4e82-be61-fbfd4fe95316,20240131,8475947,0,169557
4d633996-424c-41db-9426-74d680e262b7,20240131,74160883,50000000,817476
3213e5b2-2274-4a00-ba81-af78521898df,20240131,69342584,0,368884
de0d0e35-8663-4dbb-9adc-74063c3426b8,20240131,25080413,100000000,293802
34e856d4-82bf-4b4b-bed3-921a1cda5b36,20240131,25283378,100000000,828125
25ff9789-38cb-47be-90b1-16a69426c29a,20240131,62886058,50000000,638525
51bb043c-9a53-45bc-813b-694c1210b6d2,20240131,76217110,0,898259
284a75c9-2b69-4d38-9fa7-024d50bcf9cf,20240131,87648561,100000000,629883
12ec607a-ab8e-457c-b2f8-82d0c1318618,20240131,85213956,50000000,740817
bccce058-ba8f-4225-b34f-016372f01355,20240131,96488299,50000000,836445
117e6d19-bd3f-41bf-bfc7-82d86f14e57b,20240131,58138489,50000000,54739
b3f3d50a-c0f1-4807-bf2a-849c42069f45,20240131,90865556,50000000,776048
00f9f031-4c34-4e8e-b863-162b7cf99487,20240131,80851327,50000000,613706
b7bcd763-cba6-4d42-92de-866e73132ef1,20240131,89466762,0,69507
bdd299c7-d210-47e2-9344-ec6bb18bc2df,20240131,1162660,0,508577
b1ab91b5-e7c3-4b9f-9306-afe389545999,20240131,96590299,0,82458
d7df471e-a288-4f76-aca5-8f2c1ead27ea,20240131,47353016,0,735947
b5106cc6-1e54-4c43-938b-fb3e87d43359,20240131,79818298,50000000,546501
c56d1b58-2ddc-4224-a3cd-7eaf05fea1dd,20240131,12720411,50000000,953573
62d51afb-2d74-4b1d-9100-831a952db482,20240131,39594109,100000000,183135
a72c51a2-19ca-4343-8fa3-b72b1a058cac,20240131,27146066,100000000,606033
a7334842-675f-48c1-94b4-ab53da2f21c4,20240131,29165877,0,211582
73b1a0a6-3c3a-4894-913f-dcc6611f88d7,20240131,12325561,50000000,614064
fae4f391-340a-479e-a63d-72ea53ce89b0,20240131,80576383,100000000,722649
d5a4052d-5c7a-4f89-809d-891ec70c85a5,20240131,924231,100000000,722304
21ed82e2-35a7-4043-ac6c-45448922cff3,20240131,31250545,100000000,815073
2fb52db5-b4b9-4777-bc5b-7de9b279abd7,20240131,17441054,100000000,853550
cdb0c33d-6f4f-4dc5-b948-943ae235cbb2,20240131,58903894,0,77271
821a3184-3821-4f0b-be87-293b6d70d1f4,20240131,25425240,50000000,343267
0845bfeb-8a64-4274-9485-26da5d24efe9,20240131,25899845,0,687122
1416a47c-40c6-4298-a570-1d79e6520727,20240131,48833814,100000000,498586
2ae365da-0727-40fb-bd73-5c35d7fe2c87,20240131,65268903,100000000,190675
5575f451-f321-4bf5-b837-c47d16cc16b8,20240131,12130470,50000000,552709
9dfc515c-0c5d-43cb-af10-923c67529f97,20240131,17551145,50000000,407435
6a2838cf-0479-4276-87df-71ea98111613,20240131,24717474,0,390038
4a3453c6-0619-4a01-ba3a-12c78ed18ccd,20240131,97374821,50000000,809753
ded48e57-0e16-42d6-99de-4deb6b2998d2,20240131,39715249,0,407598
148159e3-46fb-4e86-b224-3e80bab2d982,20240131,59899009,0,26454
2b071949-97db-48ac-bec8-f8962e122423,20240131,24154281,100000000,58063
93ee10d8-dc43-4148-b3ec-ab663f8eaea9,20240131,49045952,0,856244
791ca9a7-5a45-4e4e-aba4-ef5860555f4c,20240131,7411917,100000000,960600
2c1b5d79-dd3f-469a-9e51-8746fbc447e8,20240131,3474214,0,688409
b6d7ed41-940b-4ac5-a9e2-9a62cea1a1e2,20240131,46873352,0,364368
6bd580c3-e9e7-4f21-8989-d45854304e0a,20240131,39865928,50000000,938600
18cafe1b-cb4c-476b-873e-81fbae12e8e5,20240131,13688031,50000000,662803
54f03f7f-b258-44fa-a4ea-8ae524d7f979,20240131,68760142,100000000,844333
df0d0661-9782-4bd8-8e1c-4bf7e536ba62,20240131,99290349,50000000,765852
6e0787e2-e5ec-4af3-9122-2f72c9efd4f6,20240131,39564682,0,379139
17b9c1d4-f38d-4329-9683-fa0e56be5b17,20240131,62455863,100000000,478702
4a6c107c-d8f1-4fdc-b7b2-0b69571750ce,20240131,96297594,100000000,186132
d51cd47b-be48-4816-8702-107844cfdc03,20240131,83153497,100000000,292014
f6294aa9-d271-48cd-9ffd-38ee09795398,20240131,46355222,0,778125
457f105f-e7d8-43f8-bdee-f84928233f01,20240131,73748948,50000000,893978
62d6588d-8311-4c88-96ee-8590bb7c518f,20240131,12813504,100000000,724460
f050efbf-fd9c-44cd-9b39-afd7c8adfb31,20240131,51210385,0,465173
fdf51c27-2ac0-4021-a857-c5b49417d1b1,20240131,27906027,50000000,86509
e7720571-3677-4556-8d7d-15b5ac644901,20240131,16116368,50000000,56947
08af19e5-912e-42a8-a303-d199fdb7b6c1,20240131,42628090,100000000,374325
76146d31-af78-43b9-8c5e-c4b552b412fd,20240131,13101455,0,463821
0086bc7d-40f2-4c56-848a-bffd801669e7,20240131,69898510,50000000,609120
225ad09b-e3f7-49ad-bcdc-666587a0fdf8,20240131,45624004,0,6489
454c988a-6d46-46fa-8830-d1a24535d8d1,20240131,53114463,50000000,989722
565281fe-598d-4fe9-a36b-b23f9709cdbb,20240131,14637593,100000000,363938
c38e7466-af15-44c2-8f2d-4fa8e012405b,20240131,13977166,100000000,848094
e5985979-2154-4918-a74b-096cd416d137,20240131,58341543,50000000,534966
91162d4c-892f-4f9a-bfac-65597ca3d7a0,20240131,98500974,0,130439
7a9f9769-85d8-4fba-9b20-8fe887634f6e,20240131,9625058,50000000,797565
075bea01-9d2e-4dbf-bd59-48f739beb9c8,20240131,28573142,0,709827
5ea7f848-4794-455d-9689-326297467720,20240131,86945911,50000000,527436
7d216369-5a6d-4607-9eb1-498166de90f3,20240131,7227201,100000000,514553
ca31b964-ae21-4c33-a3b0-f2351cc80a7a,20240131,87588572,0,87479
5f658948-9670-4a9b-ab83-0bf478d3659b,20240131,52428598,100000000,655848
626f9fd2-780c-4735-ab16-6ec8722e4ec6,20240131,40826677,0,911245
636168d5-5b62-4d72-a9f1-c2f99a0519d8,20240131,30968056,50000000,93244
ebeb3040-fb76-4b00-9e74-20b07b1dca08,20240131,29711715,100000000,263511
f84c829a-59d5-4173-9905-bb0a4b7c0f7d,20240131,30580258,100000000,902307
0e95605a-5fb6-4a44-add6-a59fb190b0d1,20240131,88480308,0,284343
f8d1948f-b618-4758-987f-af46233b8641,20240131,72379523,0,653943
20f0cbb0-89c5-4021-9ad7-69382a1a0580,20240131,66972300,0,534818
ecba576e-50a9-4f47-a028-98e6683d4424,20240131,79874914,100000000,596327
9828ec17-e64a-489b-bd9a-e1393d5478b7,20240131,25711466,50000000,415788
d2c9c5cf-934b-4083-9507-a445ee5ac183,20240131,61804281,0,299991
bb585bfe-1005-4652-9f8e-4ec894941139,20240131,46006623,50000000,48533
a03635b9-a819-47f1-b224-9071bf3bcbb2,20240131,78244163,0,744280
7dc5ec3a-24bd-482a-98a3-26d945917615,20240131,30925611,50000000,746093
0022832d-7caa-4fd8-a38f-364cb5ab8110,20240131,64317861,0,670725
feb9877e-5e15-47ca-8dc2-4a27a8520dc3,20240131,88221241,50000000,643633
3a3c4724-b043-4258-86c9-07f39038967e,20240131,40215047,100000000,243717
56f2a90d-df0c-44f9-9231-6168562123aa,20240131,6662208,0,22344
aff7e62a-63a9-4051-9ada-9debf8a40d10,20240131,51605082,0,808715
8e3c41b5-fd66-4277-ad40-dd40d7d5e654,20240131,34597248,100000000,491138
49bf960d-55a5-4587-aba0-91940b41cc6b,20240131,67222538,0,306838
d845ebd8-c973-4571-9ef7-5bffbfdadaa1,20240131,95103292,0,101931
4f621291-62f3-45a8-9fdd-dc2e91a2237f,20240131,48560831,100000000,62721
930c1f53-4266-4d54-875e-46b831a4a770,20240131,46619023,100000000,348866
ab36d83f-4a70-4d26-9491-a18e2458e5cf,20240131,65458480,50000000,804737
246b3de7-c526-4cff-b274-0abe7e5bd76a,20240131,10349750,100000000,918723
73b167ae-fb49-465b-b09a-99564b2bbd76,20240131,25350618,100000000,896751
86d2a520-42db-46e3-a2c6-d8204710bd97,20240131,91897932,0,920000
7a46968c-f0ca-4062-9a22-5b53b9d5a65d,20240131,66994261,100000000,907725
80a24cea-32fe-4cf5-a587-5e5298b2d093,20240131,1344404,0,527224
615b6f0d-a787-4667-bb8b-41d8e5912042,20240131,20462547,100000000,219415
cbeaf585-64c5-4ce2-8ece-ee66839aebdf,20240131,68283726,100000000,798046
a9a81b1b-33e4-40dc-b4d9-62c5a97df379,20240131,76439920,50000000,213712
c261968d-bb7f-4598-b1a3-84a7a593a840,20240131,83985957,100000000,267207
bcac6662-1146-4381-a8db-a557a2ab573e,20240131,29217680,100000000,233254
2b864b87-ea3d-450c-90a8-13ee71324eb2,20240131,93102859,0,514982
76eddaef-9150-4c38-b886-5191b55b9ea6,20240131,55294689,0,321827
b57d6242-59e2-427a-a14b-ba3443c99f3e,20240131,69653902,50000000,154156
ca20e9cf-9c32-42d1-b66a-27500a7191c5,20240131,59673886,100000000,453173
9e58d617-f37f-4df6-b405-dea02b19b4d9,20240131,12274005,0,873907
e1613c4a-3687-49c9-a11d-2edec5a16317,20240131,96311465,100000000,570552
1960476d-9322-40b1-935e-690975184afb,20240131,12287557,50000000,878335
2ded1aaa-9f6c-4652-b9e0-567a4158830e,20240131,25488195,0,195872
ed226472-3ad3-4af0-81b9-600ddbd1f5e8,20240131,81362788,0,166973
12e6f830-4bbb-4743-b3b1-c86cfa8724e7,20240131,61859696,50000000,575577
2df0f693-7bea-49c9-a6c8-897f6a528f02,20240131,83814916,100000000,463328
6d4b57fe-b2e3-4d25-9b10-57d7d699d98c,20240131,51573618,0,660172
be47afa6-4d81-43e7-8fee-06a20988adc3,20240131,37699323,0,794626
d7efc4d4-a43c-49c1-9789-e1009ce71628,20240131,92184549,50000000,751307
723fcef9-ad7a-4797-bc3e-9157b6ab4755,20240131,3625231,50000000,942261
8823c35a-2139-40f6-ae63-672ec9dd4c81,20240131,85613022,50000000,398256
b632a79f-b957-4e07-98ba-2364a9038503,20240131,23081778,100000000,206386
dd3733b6-e690-45d4-90eb-670f65570f92,20240131,84873632,100000000,550912
9ca81aab-2b8b-44dc-af0d-ebfd096fc276,20240131,13919661,100000000,110743
70ff12f2-c1ee-457c-83b6-0188240d62ff,20240131,58021896,50000000,288851
8490875f-8f6c-43f0-b2cf-971cdedf47fc,20240131,88810791,0,207888
25a01936-82bc-4d13-bedf-8cfaa5296f2b,20240131,47353964,100000000,396563
c3537c17-3b28-4053-b43b-2d68e510e601,20240131,74656667,50000000,111216
2165ff34-32df-46e3-a7be-df285cd23247,20240131,80467161,100000000,31841
6136f8d6-7669-4fec-bfbf-a72ced0c4bab,20240131,73649420,0,656794
e0425d48-8bbd-4bee-8700-d833a7cc6161,20240131,92532973,0,610248
c8c9571e-b519-4308-b087-6f3d9974baf6,20240131,44683423,50000000,708358
43d10724-79bd-4cac-a81e-f9ac6af4eb73,20240131,17312543,0,660386
4a258f79-55f5-40a5-bce2-b633a5c0139a,20240131,4781106,50000000,114294
5f34c81e-75a7-4e74-b83b-6f4149d29147,20240131,24645986,50000000,291078
a8564985-646d-45ed-98d6-4a8feb4af6fa,20240131,14319750,50000000,129526
56d067e4-0105-43f6-a630-0f0ae26ea0f6,20240131,55794874,50000000,842972
cd24ea0e-9885-4985-b38f-89fcdb1eb05d,20240131,18494533,0,746903
5246e0f5-d599-47c1-806d-fb9a4800078c,20240131,3893370,0,201527
992b5ece-7a9b-4a08-8c01-9cfbbed5cbd6,20240131,3598982,0,341309
6a4e609e-cab3-4392-8832-de7652a5575d,20240131,83156949,0,966614
77c82e00-c179-4aa4-8db3-2bd68f1cfe8b,20240131,59144993,50000000,594159
a8169415-2e06-4b2c-a560-7921c54b6f7a,20240131,35808530,50000000,801155
bcac3461-90ec-4679-a782-2685c9394cde,20240131,89422804,0,264591
3f6e2e5e-8d52-4cda-be6f-e84cd57b76f5,20240131,7019661,100000000,210052
5963be18-d013-4507-b6c4-bd55f0d6d474,20240131,98032207,100000000,783916
796621ee-d6c0-4cb9-af94-cfabfac0cd39,20240131,61629179,100000000,685872
3cb4716f-78d9-4d55-b6ec-941ed7bcec9e,20240131,18346425,0,680977
fe256e64-43ab-4bd3-a5d2-cd95f696aa04,20240131,67906909,50000000,552634
fde81670-ca25-4e89-ab49-fde1c84a5af8,20240131,76338125,50000000,563578
47da5a87-6ce5-40a9-823b-100a74e03f6f,20240131,42934278,100000000,735697
6ddc8f69-f985-495d-afb3-50ba5b2e20e3,20240131,86163260,100000000,270002
87652826-d8ef-4bbf-8e25-ecbd95d60138,20240131,15073240,50000000,352768
68683530-e2c5-4b91-9bc1-b7b027fb130c,20240131,27883758,100000000,871636
4ff0f376-c17c-453f-9dbc-074272126371,20240131,9349236,100000000,308865
24361a94-9d6b-4cb2-8465-88ca6fa550e1,20240131,21087784,50000000,546309
13f636f5-daca-4e3b-9a31-b4544eb90873,20240131,23872881,100000000,702639
b205794d-b94d-45e5-9afc-aa7a30cc3035,20240131,91763319,100000000,999924
174e5864-dd88-4446-a5b3-475c5962c8ac,20240131,7810968,0,435291
37540745-e4d1-42e0-852a-deab4d0c833f,20240131,42741512,100000000,428092
e910e97d-9af6-44a2-a006-43faaa8b0d9d,20240131,53239868,0,842588
bb6d165c-e119-4f72-a184-86407414fe6d,20240131,89869305,50000000,805503
75a16297-d906-4cf2-8b72-e20318a6df5c,20240131,99769621,0,731075
a109b8c4-957d-4ef7-93e6-04ea2144ed66,20240131,75338811,50000000,463229
6a1aaff5-bc35-4f38-b73c-5192dfb4a69e,20240131,97079099,0,323939
e1c5cfa1-ef1a-485c-8870-28472ea46976,20240131,78710113,0,608730
e985cf9c-be8d-4acd-9db4-cca72a28e53c,20240131,96320264,0,876223
ec687fd9-15b6-4040-8799-bb445c14b8d9,20240131,70727072,100000000,883777
8fafaf37-c935-4846-8faa-5c7731af54f1,20240131,7976342,100000000,108498
f338aef8-b82c-4379-b266-c439264e54cc,20240131,40192018,100000000,428350
a35f90d4-ff2a-46ca-83e9-acaa6d8b1994,20240131,64659728,100000000,464721
836538f0-17ff-430c-a734-0e5321f3caf1,20240131,35071850,100000000,977615
e0f5f046-2e13-4230-895d-42ac6c2182c3,20240131,27338391,0,677998
