card_id_hktmo,client_number_hktmo,lvl_1,lvl_2,lvl_3,lvl_4,from_date
CARD_0919,CIF_1919,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-08
CARD_0920,CIF_1920,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-03-13
CARD_0921,CIF_1921,Debit,Debit Lotusmiles Virtual,Visa,None,2025-11-24
CARD_0922,CIF_1922,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-17
CARD_0923,CIF_1923,Debit,Debit Digi,Visa,UUTIEN Customer,2025-05-07
CARD_0924,CIF_1924,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-16
CARD_0925,CIF_1925,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-14
CARD_0926,CIF_1926,Credit,Credit Gold,Visa,None,2025-02-13
CARD_0927,CIF_1927,Credit,Credit Gold,Visa,Privilege Customer,2025-04-25
CARD_0928,CIF_1928,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-07
CARD_0929,CIF_1929,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-11-11
CARD_0930,CIF_1930,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-02-05
CARD_0931,CIF_1931,Debit,Debit Digi,Visa,None,2025-12-11
CARD_0932,CIF_1932,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-10-06
CARD_0933,CIF_1933,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-01-25
CARD_0934,CIF_1934,Credit,Credit Platinum Cashback,Visa,None,2025-09-09
CARD_0935,CIF_1935,Credit,Credit Infinite,Visa,Privilege Customer,2025-10-13
CARD_0936,CIF_1936,Debit,Debit Lotusmiles Virtual,Visa,None,2025-02-24
CARD_0937,CIF_1937,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-05-29
CARD_0938,CIF_1938,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-03-03
CARD_0939,CIF_1939,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-28
CARD_0940,CIF_1940,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-10
CARD_0941,CIF_1941,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-22
CARD_0942,CIF_1942,Debit,Debit Digi,Visa,Privilege Customer,2025-07-13
CARD_0943,CIF_1943,Debit,Debit Classic,Visa,UUTIEN Customer,2025-10-18
CARD_0944,CIF_1944,Debit,Debit Digi,Visa,None,2025-09-22
CARD_0945,CIF_1945,Credit,Credit Signature Privilege,Visa,None,2025-12-27
CARD_0946,CIF_1946,Debit,Debit Digi,Visa,Privilege Customer,2025-06-16
CARD_0947,CIF_1947,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-02-12
CARD_0948,CIF_1948,Debit,Debit Lotusmiles Virtual,Visa,None,2025-05-14
CARD_0949,CIF_1949,Debit,Debit Lotusmiles Virtual,Visa,None,2025-04-01
CARD_0950,CIF_1950,Credit,Credit Gold,Visa,None,2025-06-04
CARD_0951,CIF_1951,Debit,Debit Digi,Visa,Privilege Customer,2025-09-29
CARD_0952,CIF_1952,Credit,Credit Gold,Visa,None,2025-12-09
CARD_0953,CIF_1953,Debit,Debit Digi,Visa,Privilege Customer,2025-10-29
CARD_0954,CIF_1954,Debit,Debit Privilege Signature,Visa,None,2025-07-05
CARD_0955,CIF_1955,Credit,Credit Gold,Visa,None,2025-07-21
CARD_0956,CIF_1956,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-05-10
CARD_0957,CIF_1957,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-27
CARD_0958,CIF_1958,Credit,Credit Platinum Cashback,Visa,None,2025-09-19
CARD_0959,CIF_1959,Credit,Credit Signature Privilege,Visa,None,2025-12-25
CARD_0960,CIF_1960,Debit,Debit Digi,Visa,Privilege Customer,2025-06-11
CARD_0961,CIF_1961,Credit,Credit Infinite,Visa,Privilege Customer,2025-04-15
CARD_0962,CIF_1962,Debit,Debit Classic,Visa,None,2025-10-02
CARD_0963,CIF_1963,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-27
CARD_0964,CIF_1964,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-08-22
CARD_0965,CIF_1965,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-06-02
CARD_0966,CIF_1966,Debit,Debit Classic,Visa,UUTIEN Customer,2025-06-19
CARD_0967,CIF_1967,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-10-02
CARD_0968,CIF_1968,Credit,Credit Infinite,Visa,None,2025-10-04
CARD_0969,CIF_1969,Debit,Debit Digi,Visa,None,2025-10-06
CARD_0970,CIF_1970,Credit,Credit Gold,Visa,None,2025-07-01
CARD_0971,CIF_1971,Debit,Debit Digi,Visa,None,2025-07-01
CARD_0972,CIF_1972,Credit,Credit Gold,Visa,UUTIEN Customer,2025-05-08
CARD_0973,CIF_1973,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-05-22
CARD_0974,CIF_1974,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-12-01
CARD_0975,CIF_1975,Credit,Credit Infinite,Visa,None,2025-06-26
CARD_0976,CIF_1976,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-18
CARD_0977,CIF_1977,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-11-15
CARD_0978,CIF_1978,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-01
CARD_0979,CIF_1979,Debit,Debit Digi,Visa,Privilege Customer,2025-07-26
CARD_0980,CIF_1980,Debit,Debit Privilege Signature,Visa,None,2025-04-14
CARD_0981,CIF_1981,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-02-02
CARD_0982,CIF_1982,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-01-01
CARD_0983,CIF_1983,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-06-28
CARD_0984,CIF_1984,Credit,Credit Gold,Visa,None,2025-03-18
CARD_0985,CIF_1985,Credit,Credit Infinite,Visa,Privilege Customer,2025-10-05
CARD_0986,CIF_1986,Debit,Debit Digi,Visa,None,2025-12-01
CARD_0987,CIF_1987,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-02-05
CARD_0988,CIF_1988,Credit,Credit Gold,Visa,None,2025-12-26
CARD_0989,CIF_1989,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-09-07
CARD_0990,CIF_1990,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-01-21
CARD_0991,CIF_1991,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-02-23
CARD_0992,CIF_1992,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-11-12
CARD_0993,CIF_1993,Debit,Debit Classic,Visa,Privilege Customer,2025-04-24
CARD_0994,CIF_1994,Credit,Credit Gold,Visa,None,2025-11-25
CARD_0995,CIF_1995,Credit,Credit Infinite,Visa,None,2025-10-17
CARD_0996,CIF_1996,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-09-24
CARD_0997,CIF_1997,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-11-05
CARD_0998,CIF_1998,Debit,Debit Privilege Signature,Visa,None,2025-11-29
CARD_0999,CIF_1999,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-12-21
CARD_1000,CIF_2000,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-24
CARD_1001,CIF_2001,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-27
CARD_1002,CIF_2002,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-08-12
CARD_1003,CIF_2003,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-07-23
CARD_1004,CIF_2004,Debit,Debit Classic,Visa,Privilege Customer,2025-08-26
CARD_1005,CIF_2005,Credit,Credit Gold,Visa,UUTIEN Customer,2025-12-23
CARD_1006,CIF_2006,Credit,Credit Infinite,Visa,None,2025-06-25
CARD_1007,CIF_2007,Debit,Debit Digi,Visa,None,2025-08-05
CARD_1008,CIF_2008,Debit,Debit Privilege Signature,Visa,None,2025-02-04
CARD_1009,CIF_2009,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-03-05
CARD_1010,CIF_2010,Debit,Debit Digi,Visa,Privilege Customer,2025-01-08
CARD_1011,CIF_2011,Credit,Credit Signature Privilege,Visa,None,2025-12-14
CARD_1012,CIF_2012,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-14
CARD_1013,CIF_2013,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-07-25
CARD_1014,CIF_2014,Credit,Credit Infinite,Visa,Privilege Customer,2025-12-22
CARD_1015,CIF_2015,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-01-07
CARD_1016,CIF_2016,Credit,Credit Gold,Visa,UUTIEN Customer,2025-04-16
CARD_1017,CIF_2017,Debit,Debit Digi,Visa,Privilege Customer,2025-01-09
CARD_1018,CIF_2018,Credit,Credit Gold,Visa,UUTIEN Customer,2025-06-04
CARD_1019,CIF_2019,Debit,Debit Classic,Visa,Privilege Customer,2025-11-30
CARD_1020,CIF_2020,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-25
CARD_1021,CIF_2021,Credit,Credit Infinite,Visa,Privilege Customer,2025-04-25
CARD_1022,CIF_2022,Debit,Debit Classic,Visa,None,2025-01-26
CARD_1023,CIF_2023,Credit,Credit Signature Privilege,Visa,None,2025-04-10
CARD_1024,CIF_2024,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-02-11
CARD_1025,CIF_2025,Debit,Debit Digi,Visa,UUTIEN Customer,2025-06-08
CARD_1026,CIF_2026,Debit,Debit Privilege Signature,Visa,None,2025-04-09
CARD_1027,CIF_2027,Credit,Credit Gold,Visa,Privilege Customer,2025-12-30
CARD_1028,CIF_2028,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-18
CARD_1029,CIF_2029,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-10-26
CARD_1030,CIF_2030,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-28
CARD_1031,CIF_2031,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-08-04
CARD_1032,CIF_2032,Credit,Credit Gold,Visa,Privilege Customer,2025-12-21
CARD_1033,CIF_2033,Debit,Debit Digi,Visa,Privilege Customer,2025-02-15
CARD_1034,CIF_2034,Credit,Credit Signature Privilege,Visa,None,2025-01-11
CARD_1035,CIF_2035,Credit,Credit Gold,Visa,Privilege Customer,2025-09-10
CARD_1036,CIF_2036,Debit,Debit Classic,Visa,Privilege Customer,2025-10-02
CARD_1037,CIF_2037,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-19
CARD_1038,CIF_2038,Debit,Debit Digi,Visa,Privilege Customer,2025-06-23
CARD_1039,CIF_2039,Credit,Credit Gold,Visa,None,2025-06-16
CARD_1040,CIF_2040,Credit,Credit Platinum Cashback,Visa,None,2025-10-11
CARD_1041,CIF_2041,Debit,Debit Classic,Visa,None,2025-01-25
CARD_1042,CIF_2042,Debit,Debit Digi,Visa,None,2025-08-01
CARD_1043,CIF_2043,Credit,Credit Signature Privilege,Visa,None,2025-01-24
CARD_1044,CIF_2044,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-02-09
CARD_1045,CIF_2045,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-10-14
CARD_1046,CIF_2046,Debit,Debit Lotusmiles Virtual,Visa,None,2025-08-22
CARD_1047,CIF_2047,Debit,Debit Digi,Visa,Privilege Customer,2025-04-08
CARD_1048,CIF_2048,Credit,Credit Infinite,Visa,Privilege Customer,2025-03-03
CARD_1049,CIF_2049,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-01-18
CARD_1050,CIF_2050,Credit,Credit Platinum Cashback,Visa,None,2025-10-24
CARD_1051,CIF_2051,Credit,Credit Gold,Visa,Privilege Customer,2025-10-22
CARD_1052,CIF_2052,Credit,Credit Infinite,Visa,Privilege Customer,2025-02-21
CARD_1053,CIF_2053,Credit,Credit Infinite,Visa,Privilege Customer,2025-08-31
CARD_1054,CIF_2054,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-01-14
CARD_1055,CIF_2055,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-01-14
CARD_1056,CIF_2056,Credit,Credit Infinite,Visa,None,2025-02-08
CARD_1057,CIF_2057,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-28
CARD_1058,CIF_2058,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-04-29
CARD_1059,CIF_2059,Credit,Credit Signature Privilege,Visa,None,2025-08-11
CARD_1060,CIF_2060,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-23
CARD_1061,CIF_2061,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-04-25
CARD_1062,CIF_2062,Debit,Debit Privilege Signature,Visa,None,2025-08-04
CARD_1063,CIF_2063,Credit,Credit Platinum Cashback,Visa,None,2025-06-08
CARD_1064,CIF_2064,Credit,Credit Gold,Visa,None,2025-04-08
CARD_1065,CIF_2065,Debit,Debit Classic,Visa,Privilege Customer,2025-06-05
CARD_1066,CIF_2066,Debit,Debit Digi,Visa,UUTIEN Customer,2025-04-25
CARD_1067,CIF_2067,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-08-11
CARD_1068,CIF_2068,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-05-29
CARD_1069,CIF_2069,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-05-29
CARD_1070,CIF_2070,Debit,Debit Digi,Visa,UUTIEN Customer,2025-07-07
CARD_1071,CIF_2071,Credit,Credit Infinite,Visa,None,2025-04-22
CARD_1072,CIF_2072,Credit,Credit Infinite,Visa,Privilege Customer,2025-07-19
CARD_1073,CIF_2073,Credit,Credit Infinite,Visa,None,2025-01-03
CARD_1074,CIF_2074,Debit,Debit Classic,Visa,None,2025-04-06
CARD_1075,CIF_2075,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-03-24
CARD_1076,CIF_2076,Debit,Debit Classic,Visa,UUTIEN Customer,2025-10-24
CARD_1077,CIF_2077,Debit,Debit Digi,Visa,None,2025-11-29
CARD_1078,CIF_2078,Credit,Credit Infinite,Visa,Privilege Customer,2025-12-05
CARD_1079,CIF_2079,Credit,Credit Signature Privilege,Visa,None,2025-07-28
CARD_1080,CIF_2080,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-01-25
CARD_1081,CIF_2081,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-08-13
CARD_1082,CIF_2082,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-12-19
CARD_1083,CIF_2083,Debit,Debit Lotusmiles Virtual,Visa,None,2025-07-02
CARD_1084,CIF_2084,Debit,Debit Digi,Visa,UUTIEN Customer,2025-03-07
CARD_1085,CIF_2085,Credit,Credit Signature Privilege,Visa,None,2025-07-06
CARD_1086,CIF_2086,Debit,Debit Classic,Visa,None,2025-12-04
CARD_1087,CIF_2087,Debit,Debit Digi,Visa,UUTIEN Customer,2025-12-02
CARD_1088,CIF_2088,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-10-18
CARD_1089,CIF_2089,Debit,Debit Digi,Visa,None,2025-10-25
CARD_1090,CIF_2090,Debit,Debit Lotusmiles Virtual,Visa,None,2025-09-29
CARD_1091,CIF_2091,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-07-26
CARD_1092,CIF_2092,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-04-01
CARD_1093,CIF_2093,Debit,Debit Classic,Visa,None,2025-12-17
CARD_1094,CIF_2094,Credit,Credit Infinite,Visa,None,2025-06-23
CARD_1095,CIF_2095,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-17
CARD_1096,CIF_2096,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-02-19
CARD_1097,CIF_2097,Debit,Debit Classic,Visa,None,2025-10-05
CARD_1098,CIF_2098,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-06-06
CARD_1099,CIF_2099,Credit,Credit Gold,Visa,Privilege Customer,2025-05-25
CARD_1100,CIF_2100,Credit,Credit Gold,Visa,UUTIEN Customer,2025-06-18
CARD_1101,CIF_2101,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-01-25
CARD_1102,CIF_2102,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-02-03
CARD_1103,CIF_2103,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-11
CARD_1104,CIF_2104,Credit,Credit Gold,Visa,None,2025-07-21
CARD_1105,CIF_2105,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-07-25
CARD_1106,CIF_2106,Debit,Debit Privilege Signature,Visa,None,2025-05-10
CARD_1107,CIF_2107,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-03-31
CARD_1108,CIF_2108,Credit,Credit Platinum Cashback,Visa,None,2025-11-18
CARD_1109,CIF_2109,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-03-03
CARD_1110,CIF_2110,Credit,Credit Gold,Visa,UUTIEN Customer,2025-05-26
CARD_1111,CIF_2111,Credit,Credit Infinite,Visa,None,2025-12-15
CARD_1112,CIF_2112,Debit,Debit Classic,Visa,Privilege Customer,2025-07-01
CARD_1113,CIF_2113,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-02
CARD_1114,CIF_2114,Credit,Credit Infinite,Visa,Privilege Customer,2025-06-27
CARD_1115,CIF_2115,Debit,Debit Digi,Visa,None,2025-06-06
CARD_1116,CIF_2116,Debit,Debit Classic,Visa,Privilege Customer,2025-12-09
CARD_1117,CIF_2117,Credit,Credit Gold,Visa,UUTIEN Customer,2025-11-10
CARD_1118,CIF_2118,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-02-23
CARD_1119,CIF_2119,Credit,Credit Gold,Visa,Privilege Customer,2025-04-07
CARD_1120,CIF_2120,Credit,Credit Gold,Visa,UUTIEN Customer,2025-02-21
CARD_1121,CIF_2121,Debit,Debit Digi,Visa,None,2025-11-03
CARD_1122,CIF_2122,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-03
CARD_1123,CIF_2123,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-02-17
CARD_1124,CIF_2124,Credit,Credit Gold,Visa,None,2025-10-21
CARD_1125,CIF_2125,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-10-28
CARD_1126,CIF_2126,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-13
CARD_1127,CIF_2127,Debit,Debit Classic,Visa,Privilege Customer,2025-05-27
CARD_1128,CIF_2128,Credit,Credit Platinum Cashback,Visa,None,2025-06-25
CARD_1129,CIF_2129,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-19
CARD_1130,CIF_2130,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-16
CARD_1131,CIF_2131,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-09
CARD_1132,CIF_2132,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-15
CARD_1133,CIF_2133,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-11-03
CARD_1134,CIF_2134,Debit,Debit Classic,Visa,Privilege Customer,2025-10-30
CARD_1135,CIF_2135,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-24
CARD_1136,CIF_2136,Debit,Debit Privilege Signature,Visa,None,2025-11-06
CARD_1137,CIF_2137,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-01-02
CARD_1138,CIF_2138,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-11-25
CARD_1139,CIF_2139,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-06-09
CARD_1140,CIF_2140,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-05-09
CARD_1141,CIF_2141,Credit,Credit Infinite,Visa,None,2025-09-22
CARD_1142,CIF_2142,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-09-04
CARD_1143,CIF_2143,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-06
CARD_1144,CIF_2144,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-05-27
CARD_1145,CIF_2145,Credit,Credit Gold,Visa,Privilege Customer,2025-12-08
CARD_1146,CIF_2146,Debit,Debit Classic,Visa,UUTIEN Customer,2025-01-11
CARD_1147,CIF_2147,Debit,Debit Lotusmiles Virtual,Visa,None,2025-04-28
CARD_1148,CIF_2148,Credit,Credit Platinum Cashback,Visa,None,2025-06-01
CARD_1149,CIF_2149,Credit,Credit Signature Privilege,Visa,None,2025-11-18
CARD_1150,CIF_2150,Debit,Debit Classic,Visa,UUTIEN Customer,2025-01-08
CARD_1151,CIF_2151,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-30
CARD_1152,CIF_2152,Debit,Debit Classic,Visa,Privilege Customer,2025-05-09
CARD_1153,CIF_2153,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-20
CARD_1154,CIF_2154,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-06-26
CARD_1155,CIF_2155,Credit,Credit Gold,Visa,None,2025-05-18
CARD_1156,CIF_2156,Credit,Credit Gold,Visa,None,2025-03-20
CARD_1157,CIF_2157,Credit,Credit Gold,Visa,Privilege Customer,2025-08-25
CARD_1158,CIF_2158,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-04-30
CARD_1159,CIF_2159,Debit,Debit Privilege Signature,Visa,None,2025-06-08
CARD_1160,CIF_2160,Credit,Credit Platinum Cashback,Visa,None,2025-06-08
CARD_1161,CIF_2161,Credit,Credit Platinum Cashback,Visa,None,2025-11-24
CARD_1162,CIF_2162,Debit,Debit Digi,Visa,UUTIEN Customer,2025-09-19
CARD_1163,CIF_2163,Credit,Credit Gold,Visa,Privilege Customer,2025-08-05
CARD_1164,CIF_2164,Debit,Debit Classic,Visa,Privilege Customer,2025-11-07
CARD_1165,CIF_2165,Debit,Debit Digi,Visa,UUTIEN Customer,2025-08-21
CARD_1166,CIF_2166,Debit,Debit Classic,Visa,None,2025-11-03
CARD_1167,CIF_2167,Debit,Debit Lotusmiles Virtual,Visa,None,2025-11-22
CARD_1168,CIF_2168,Debit,Debit Digi,Visa,None,2025-07-14
CARD_1169,CIF_2169,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-08-25
CARD_1170,CIF_2170,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-12-30
CARD_1171,CIF_2171,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-09-07
CARD_1172,CIF_2172,Debit,Debit Digi,Visa,None,2025-09-03
CARD_1173,CIF_2173,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-05-26
CARD_1174,CIF_2174,Credit,Credit Infinite,Visa,None,2025-11-16
CARD_1175,CIF_2175,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-22
CARD_1176,CIF_2176,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-25
CARD_1177,CIF_2177,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-12-23
CARD_1178,CIF_2178,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-05-26
CARD_1179,CIF_2179,Credit,Credit Infinite,Visa,Privilege Customer,2025-07-26
CARD_1180,CIF_2180,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-04-25
CARD_1181,CIF_2181,Credit,Credit Gold,Visa,UUTIEN Customer,2025-12-19
CARD_1182,CIF_2182,Credit,Credit Gold,Visa,None,2025-03-06
CARD_1183,CIF_2183,Credit,Credit Signature Privilege,Visa,None,2025-04-20
CARD_1184,CIF_2184,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-09-16
CARD_1185,CIF_2185,Credit,Credit Platinum Cashback,Visa,None,2025-11-17
CARD_1186,CIF_2186,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-10
CARD_1187,CIF_2187,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-16
CARD_1188,CIF_2188,Debit,Debit Digi,Visa,Privilege Customer,2025-07-30
CARD_1189,CIF_2189,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-21
CARD_1190,CIF_2190,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-04
CARD_1191,CIF_2191,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-24
CARD_1192,CIF_2192,Debit,Debit Privilege Signature,Visa,None,2025-12-10
CARD_1193,CIF_2193,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-08-26
CARD_1194,CIF_2194,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-07
CARD_1195,CIF_2195,Debit,Debit Digi,Visa,UUTIEN Customer,2025-01-19
CARD_1196,CIF_2196,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-15
CARD_1197,CIF_2197,Debit,Debit Classic,Visa,Privilege Customer,2025-04-08
CARD_1198,CIF_2198,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-04-19
CARD_1199,CIF_2199,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-03-09
CARD_1200,CIF_2200,Debit,Debit Digi,Visa,Privilege Customer,2025-02-27
CARD_1201,CIF_2201,Credit,Credit Gold,Visa,None,2025-05-16
CARD_1202,CIF_2202,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-08-12
CARD_1203,CIF_2203,Credit,Credit Gold,Visa,Privilege Customer,2025-10-11
CARD_1204,CIF_2204,Debit,Debit Classic,Visa,Privilege Customer,2025-06-01
CARD_1205,CIF_2205,Debit,Debit Digi,Visa,UUTIEN Customer,2025-05-14
CARD_1206,CIF_2206,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-13
CARD_1207,CIF_2207,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-09
CARD_1208,CIF_2208,Debit,Debit Classic,Visa,UUTIEN Customer,2025-03-13
CARD_1209,CIF_2209,Debit,Debit Lotusmiles Virtual,Visa,None,2025-08-23
CARD_1210,CIF_2210,Debit,Debit Privilege Signature,Visa,None,2025-05-12
CARD_1211,CIF_2211,Debit,Debit Classic,Visa,UUTIEN Customer,2025-09-28
CARD_1212,CIF_2212,Debit,Debit Classic,Visa,Privilege Customer,2025-12-01
CARD_1213,CIF_2213,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-02-03
CARD_1214,CIF_2214,Debit,Debit Privilege Signature,Visa,None,2025-11-05
CARD_1215,CIF_2215,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-04-06
CARD_1216,CIF_2216,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-03
CARD_1217,CIF_2217,Credit,Credit Infinite,Visa,None,2025-10-30
CARD_1218,CIF_2218,Debit,Debit Classic,Visa,Privilege Customer,2025-06-24
CARD_1219,CIF_2219,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-05-07
CARD_1220,CIF_2220,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-06-30
CARD_1221,CIF_2221,Credit,Credit Infinite,Visa,Privilege Customer,2025-08-31
CARD_1222,CIF_2222,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-01
CARD_1223,CIF_2223,Credit,Credit Signature Privilege,Visa,None,2025-06-14
